Class,Section,Subject,Name,ID,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Home Tuition (Y/N),Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
9,A,Biology,Hrithik Choudhury,9_A_18,90118,91,53,61,98,N,7,4,2,0.5,5,36
9,A,English,Hrithik Choudhury,9_A_18,90118,71,83,42,88,N,7,5,10,0.9,10,40
9,A,Social,Hrithik Choudhury,9_A_18,90118,96,47,67,76,Y,10,8,10,0.2,4,38
9,A,Painting,Hrithik Choudhury,9_A_18,90118,75,81,83,94,Y,6,6,7,0.5,7,46
9,A,Maths,Dev Agrawal,9_A_19,90119,96,97,91,57,N,9,4,6,1.0,6,33
9,A,Physics,Dev Agrawal,9_A_19,90119,96,43,84,91,Y,10,6,6,0.4,7,98
9,A,Chemistry,Dev Agrawal,9_A_19,90119,80,46,79,64,Y,8,10,4,0.3,6,100
9,A,Biology,Dev Agrawal,9_A_19,90119,73,48,93,100,N,3,8,3,0.6,5,38
9,A,English,Dev Agrawal,9_A_19,90119,68,77,57,67,Y,6,8,4,0.6,6,64
9,A,Social,Dev Agrawal,9_A_19,90119,85,42,90,69,N,6,8,4,0.9,4,73
9,A,Painting,Dev Agrawal,9_A_19,90119,87,71,77,71,N,5,5,3,1.0,4,89
9,A,Maths,Sameer Gaekwad,9_A_20,90120,79,48,95,60,Y,3,3,7,0.7,7,72
9,A,Physics,Sameer Gaekwad,9_A_20,90120,83,58,76,84,Y,6,7,8,0.2,9,43
9,A,Chemistry,Sameer Gaekwad,9_A_20,90120,74,77,58,61,N,5,4,7,0.4,6,95
9,A,Biology,Sameer Gaekwad,9_A_20,90120,81,57,91,75,Y,7,6,3,0.4,8,76
9,A,English,Sameer Gaekwad,9_A_20,90120,90,54,48,55,Y,3,3,7,0.4,5,85
9,A,Social,Sameer Gaekwad,9_A_20,90120,85,61,92,43,N,9,5,10,0.5,5,98
9,A,Painting,Sameer Gaekwad,9_A_20,90120,68,80,95,41,N,10,4,5,0.4,8,35
9,A,Maths,Hrithik Dhillon,9_A_21,90121,77,74,54,84,Y,5,7,5,0.4,10,74
9,A,Physics,Hrithik Dhillon,9_A_21,90121,97,89,78,65,Y,4,8,9,0.9,5,91
9,A,Chemistry,Hrithik Dhillon,9_A_21,90121,96,54,98,55,Y,7,10,7,0.7,3,33
9,A,Biology,Hrithik Dhillon,9_A_21,90121,73,50,80,83,Y,3,10,3,0.5,4,86
9,A,English,Hrithik Dhillon,9_A_21,90121,87,59,52,40,N,6,7,3,0.1,9,30
9,A,Social,Hrithik Dhillon,9_A_21,90121,98,84,84,59,N,8,3,5,0.5,7,68
9,A,Painting,Hrithik Dhillon,9_A_21,90121,74,53,86,47,N,9,5,5,0.8,5,58
9,A,Maths,Rohan Nair,9_A_22,90122,74,71,74,70,N,10,8,4,0.5,4,94
9,A,Physics,Rohan Nair,9_A_22,90122,80,54,90,53,N,5,5,9,1.0,10,58
9,A,Chemistry,Rohan Nair,9_A_22,90122,95,44,71,74,N,8,6,2,0.9,5,81
9,A,Biology,Rohan Nair,9_A_22,90122,99,64,67,48,N,6,4,8,0.4,10,67
9,A,English,Rohan Nair,9_A_22,90122,72,55,44,40,Y,8,10,10,0.3,6,67
9,A,Social,Rohan Nair,9_A_22,90122,94,77,68,84,Y,6,4,2,0.8,8,66
9,A,Painting,Rohan Nair,9_A_22,90122,94,49,86,72,N,7,3,7,0.7,9,100
9,A,Maths,Kriti Gupta,9_A_23,90123,86,93,62,96,Y,3,4,3,0.7,6,81
9,A,Physics,Kriti Gupta,9_A_23,90123,80,76,65,44,N,8,10,5,0.8,10,86
9,A,Chemistry,Kriti Gupta,9_A_23,90123,65,92,57,65,N,7,6,3,1.0,9,59
9,A,Biology,Kriti Gupta,9_A_23,90123,82,62,64,64,N,6,6,2,0.6,6,53
9,A,English,Kriti Gupta,9_A_23,90123,81,99,89,65,N,10,4,5,0.9,4,71
9,A,Social,Kriti Gupta,9_A_23,90123,96,45,71,51,N,8,7,6,0.6,4,90
9,A,Painting,Kriti Gupta,9_A_23,90123,82,79,96,93,Y,9,9,8,0.8,4,76
9,A,Maths,Aanchal Sen,9_A_24,90124,76,75,86,90,Y,7,7,5,0.9,8,75
9,A,Physics,Aanchal Sen,9_A_24,90124,70,83,77,96,N,4,9,3,0.2,5,50
9,A,Chemistry,Aanchal Sen,9_A_24,90124,87,67,81,61,Y,10,4,7,0.5,4,30
9,A,Biology,Aanchal Sen,9_A_24,90124,98,50,97,71,Y,5,8,4,0.8,3,52
9,A,English,Aanchal Sen,9_A_24,90124,90,84,85,90,N,5,4,7,0.8,6,89
9,A,Social,Aanchal Sen,9_A_24,90124,92,90,55,100,N,10,5,9,0.2,3,73
9,A,Painting,Aanchal Sen,9_A_24,90124,73,94,63,80,Y,7,3,3,0.4,6,83
9,A,Maths,Ishita Verma,9_A_25,90125,93,97,63,50,Y,8,10,6,1.0,6,85
9,A,Physics,Ishita Verma,9_A_25,90125,99,75,57,86,Y,10,9,8,0.4,3,73
9,A,Chemistry,Ishita Verma,9_A_25,90125,71,99,44,66,Y,8,3,10,0.7,7,72
9,A,Biology,Ishita Verma,9_A_25,90125,71,42,40,70,Y,9,10,5,0.5,6,72
9,A,English,Ishita Verma,9_A_25,90125,89,56,91,42,Y,5,6,10,0.4,8,69
9,A,Social,Ishita Verma,9_A_25,90125,65,86,72,46,N,7,10,5,0.4,9,50
9,A,Painting,Ishita Verma,9_A_25,90125,97,55,89,45,Y,4,8,8,0.8,4,68
9,A,Maths,Siddharth Dutta,9_A_26,90126,71,75,76,55,N,6,4,2,0.8,4,97
9,A,Physics,Siddharth Dutta,9_A_26,90126,87,69,62,94,N,4,5,5,0.6,8,39
9,A,Chemistry,Siddharth Dutta,9_A_26,90126,98,88,99,94,Y,6,7,4,0.3,7,86
9,A,Biology,Siddharth Dutta,9_A_26,90126,81,94,71,75,Y,9,9,9,0.4,3,39
9,A,English,Siddharth Dutta,9_A_26,90126,88,87,47,67,N,6,8,4,0.2,9,73
9,A,Social,Siddharth Dutta,9_A_26,90126,70,65,59,73,N,10,7,6,0.5,9,37
9,A,Painting,Siddharth Dutta,9_A_26,90126,95,44,51,47,N,9,8,3,0.2,3,37
9,A,Maths,Ritu Suri,9_A_27,90127,90,87,92,52,N,6,5,2,0.5,3,61
9,A,Physics,Ritu Suri,9_A_27,90127,98,54,78,82,Y,8,4,4,0.7,6,88
9,A,Chemistry,Ritu Suri,9_A_27,90127,69,95,78,84,Y,10,6,7,0.6,5,45
9,A,Biology,Ritu Suri,9_A_27,90127,99,86,58,74,Y,10,7,10,0.6,4,75
9,A,English,Ritu Suri,9_A_27,90127,95,73,78,42,N,5,5,10,0.5,3,73
9,A,Social,Ritu Suri,9_A_27,90127,85,71,72,79,Y,9,4,5,0.5,3,47
9,A,Painting,Ritu Suri,9_A_27,90127,98,84,72,88,Y,8,10,10,0.3,8,91
9,A,Maths,Isha Sandhu,9_A_28,90128,92,100,56,91,Y,4,4,3,1.0,9,82
9,A,Physics,Isha Sandhu,9_A_28,90128,73,79,69,88,N,6,5,8,0.8,8,60
9,A,Chemistry,Isha Sandhu,9_A_28,90128,69,89,50,84,Y,7,3,6,0.3,8,40
9,A,Biology,Isha Sandhu,9_A_28,90128,73,40,45,47,Y,4,7,3,0.2,5,49
9,A,English,Isha Sandhu,9_A_28,90128,78,87,50,76,N,5,10,4,0.5,10,96
9,A,Social,Isha Sandhu,9_A_28,90128,94,78,54,95,Y,7,3,9,0.7,8,56
9,A,Painting,Isha Sandhu,9_A_28,90128,85,72,67,80,Y,10,7,5,0.7,4,43
9,A,Maths,Arjun Dutta,9_A_29,90129,88,73,49,72,Y,3,10,10,0.6,3,74
9,A,Physics,Arjun Dutta,9_A_29,90129,78,95,57,96,Y,6,8,8,0.9,9,73
9,A,Chemistry,Arjun Dutta,9_A_29,90129,93,77,56,40,Y,8,8,4,0.7,6,96
9,A,Biology,Arjun Dutta,9_A_29,90129,67,72,96,63,N,7,10,7,0.7,3,52
9,A,English,Arjun Dutta,9_A_29,90129,77,73,78,92,N,6,6,3,0.5,3,70
9,A,Social,Arjun Dutta,9_A_29,90129,79,55,43,97,Y,3,10,6,0.9,9,85
9,A,Painting,Arjun Dutta,9_A_29,90129,92,47,42,73,N,10,4,4,1.0,3,83
9,A,Maths,Vivek Suri,9_A_30,90130,67,60,43,66,N,10,9,4,1.0,7,81
9,A,Physics,Vivek Suri,9_A_30,90130,78,89,58,78,Y,8,7,3,0.4,3,100
9,A,Chemistry,Vivek Suri,9_A_30,90130,67,67,42,80,N,9,6,6,0.8,9,47
9,A,Biology,Vivek Suri,9_A_30,90130,76,65,65,47,Y,9,6,8,0.7,6,61
9,A,English,Vivek Suri,9_A_30,90130,84,71,91,78,Y,8,4,10,0.4,6,45
9,A,Social,Vivek Suri,9_A_30,90130,92,84,90,40,Y,8,10,3,1.0,6,33
9,A,Painting,Vivek Suri,9_A_30,90130,97,97,71,100,Y,8,5,8,0.5,3,30
9,A,Maths,Hrithik Mehta,9_A_31,90131,77,42,92,47,Y,8,4,2,0.9,6,37
9,A,Physics,Hrithik Mehta,9_A_31,90131,84,56,67,49,Y,8,4,4,0.6,6,48
9,A,Chemistry,Hrithik Mehta,9_A_31,90131,68,76,85,70,N,6,6,8,0.6,5,49
9,A,Biology,Hrithik Mehta,9_A_31,90131,79,44,96,65,Y,7,3,4,0.2,9,78
9,A,English,Hrithik Mehta,9_A_31,90131,90,68,64,54,Y,4,6,8,0.7,6,50
9,A,Social,Hrithik Mehta,9_A_31,90131,100,40,52,51,Y,3,8,6,0.1,7,87
9,A,Painting,Hrithik Mehta,9_A_31,90131,70,95,83,74,N,10,5,9,0.4,5,72
9,A,Maths,Pankaj Bajpai,9_A_32,90132,97,43,49,45,Y,6,4,4,0.3,10,55
9,A,Physics,Pankaj Bajpai,9_A_32,90132,87,47,99,81,Y,10,10,8,0.6,10,63
9,A,Chemistry,Pankaj Bajpai,9_A_32,90132,98,64,96,74,N,7,4,8,0.5,4,97
9,A,Biology,Pankaj Bajpai,9_A_32,90132,76,60,58,86,Y,9,6,5,0.3,8,58
9,A,English,Pankaj Bajpai,9_A_32,90132,90,68,92,74,N,3,6,6,0.3,4,93
9,A,Social,Pankaj Bajpai,9_A_32,90132,69,67,73,70,Y,7,8,3,0.7,6,37
9,A,Painting,Pankaj Bajpai,9_A_32,90132,68,73,92,94,Y,5,5,3,0.6,6,100
9,A,Maths,Divya Malik,9_A_33,90133,98,73,75,99,N,3,10,4,1.0,3,64
9,A,Physics,Divya Malik,9_A_33,90133,87,84,64,50,Y,8,6,8,0.9,6,54
9,A,Chemistry,Divya Malik,9_A_33,90133,86,71,53,70,Y,4,5,7,0.2,9,35
9,A,Biology,Divya Malik,9_A_33,90133,73,55,100,99,Y,10,3,9,0.2,4,35
9,A,English,Divya Malik,9_A_33,90133,82,99,85,71,N,7,7,3,0.3,8,51
9,A,Social,Divya Malik,9_A_33,90133,75,77,86,99,Y,9,6,8,0.7,4,94
9,A,Painting,Divya Malik,9_A_33,90133,91,52,90,72,N,6,9,7,0.3,3,79
9,A,Maths,Prisha Shinde,9_A_34,90134,95,99,74,79,N,4,9,2,0.4,9,84
9,A,Physics,Prisha Shinde,9_A_34,90134,83,93,99,92,N,8,3,9,0.6,9,46
9,A,Chemistry,Prisha Shinde,9_A_34,90134,80,49,93,40,Y,10,3,10,0.8,9,31
9,A,Biology,Prisha Shinde,9_A_34,90134,85,41,61,46,N,5,10,5,0.4,7,68
9,A,English,Prisha Shinde,9_A_34,90134,96,44,86,77,Y,3,3,10,0.5,5,69
9,A,Social,Prisha Shinde,9_A_34,90134,83,78,42,99,Y,3,7,10,0.4,7,95
9,A,Painting,Prisha Shinde,9_A_34,90134,82,70,57,85,N,10,7,6,0.5,8,67
9,A,Maths,Sameer Chetty,9_A_35,90135,78,74,100,64,N,5,9,9,0.2,9,72
9,A,Physics,Sameer Chetty,9_A_35,90135,90,53,66,80,Y,9,3,9,0.5,6,98
9,A,Chemistry,Sameer Chetty,9_A_35,90135,79,79,84,48,N,10,8,8,0.7,5,90
9,A,Biology,Sameer Chetty,9_A_35,90135,97,85,50,75,N,6,9,5,0.2,4,63
9,A,English,Sameer Chetty,9_A_35,90135,79,40,58,63,Y,4,8,5,0.9,7,56
9,A,Social,Sameer Chetty,9_A_35,90135,93,68,56,40,Y,8,10,2,0.4,7,61
9,A,Painting,Sameer Chetty,9_A_35,90135,86,86,46,68,N,8,10,5,0.3,8,96
9,A,Maths,Ananya Kumar,9_A_36,90136,68,79,45,92,N,4,8,7,0.4,8,50
9,A,Physics,Ananya Kumar,9_A_36,90136,68,89,73,90,N,6,7,2,0.2,8,46
9,A,Chemistry,Ananya Kumar,9_A_36,90136,92,97,92,50,Y,4,5,4,0.9,3,99
9,A,Biology,Ananya Kumar,9_A_36,90136,95,87,59,58,Y,10,9,4,0.3,7,65
9,A,English,Ananya Kumar,9_A_36,90136,65,55,91,66,Y,10,10,7,0.6,5,38
9,A,Social,Ananya Kumar,9_A_36,90136,68,48,70,70,N,6,10,10,0.4,4,39
9,A,Painting,Ananya Kumar,9_A_36,90136,92,58,85,99,Y,8,9,6,0.5,6,56
9,A,Maths,Kabir Mahajan,9_A_37,90137,93,98,96,50,Y,10,7,4,0.2,5,76
9,A,Physics,Kabir Mahajan,9_A_37,90137,88,61,53,99,N,9,7,9,0.4,5,34
9,A,Chemistry,Kabir Mahajan,9_A_37,90137,65,63,61,89,Y,6,3,2,0.8,6,64
9,A,Biology,Kabir Mahajan,9_A_37,90137,96,79,85,95,N,7,8,6,0.3,10,45
9,A,English,Kabir Mahajan,9_A_37,90137,92,95,45,40,Y,6,4,4,1.0,8,48
9,A,Social,Kabir Mahajan,9_A_37,90137,82,91,97,53,N,5,6,9,0.3,3,53
9,A,Painting,Kabir Mahajan,9_A_37,90137,99,74,59,91,Y,5,6,4,0.5,7,92
9,A,Maths,Divya Sidhu,9_A_38,90138,85,70,58,51,Y,10,5,2,1.0,3,44
9,A,Physics,Divya Sidhu,9_A_38,90138,75,58,79,53,Y,9,5,5,1.0,7,47
9,A,Chemistry,Divya Sidhu,9_A_38,90138,84,100,54,70,Y,4,6,8,0.6,3,53
9,A,Biology,Divya Sidhu,9_A_38,90138,77,78,61,83,Y,4,5,4,0.9,3,55
9,A,English,Divya Sidhu,9_A_38,90138,99,91,53,89,Y,4,9,8,0.9,7,45
9,A,Social,Divya Sidhu,9_A_38,90138,84,46,93,77,Y,8,5,2,0.9,4,83
9,A,Painting,Divya Sidhu,9_A_38,90138,69,48,70,98,Y,5,4,2,0.6,6,33
9,A,Maths,Pranav Banerjee,9_A_39,90139,78,100,69,74,Y,5,3,4,0.5,8,90
9,A,Physics,Pranav Banerjee,9_A_39,90139,71,64,81,91,N,4,5,9,0.3,3,48
9,A,Chemistry,Pranav Banerjee,9_A_39,90139,85,67,56,55,Y,3,6,9,0.1,10,66
9,A,Biology,Pranav Banerjee,9_A_39,90139,79,57,54,78,N,10,5,7,0.3,6,51
9,A,English,Pranav Banerjee,9_A_39,90139,88,63,51,52,Y,9,10,7,0.4,8,89
9,A,Social,Pranav Banerjee,9_A_39,90139,65,85,46,65,N,4,5,6,0.9,3,80
9,A,Painting,Pranav Banerjee,9_A_39,90139,73,96,66,63,N,7,4,4,0.9,9,88
9,A,Maths,Pranav Goel,9_A_40,90140,80,77,73,87,Y,4,3,9,0.9,4,60
9,A,Physics,Pranav Goel,9_A_40,90140,90,49,57,76,N,4,4,2,1.0,7,37
9,A,Chemistry,Pranav Goel,9_A_40,90140,88,57,53,98,Y,7,8,3,0.9,10,97
9,A,Biology,Pranav Goel,9_A_40,90140,81,77,73,57,N,8,9,9,0.4,9,37
9,A,English,Pranav Goel,9_A_40,90140,84,94,95,98,N,10,4,8,0.1,10,93
9,A,Social,Pranav Goel,9_A_40,90140,71,61,60,68,N,8,4,5,0.5,5,95
9,A,Painting,Pranav Goel,9_A_40,90140,73,99,83,41,N,5,4,10,0.2,6,37
9,B,Maths,Barkha Gill,9_B_1,90201,81,79,84,93,N,4,7,8,0.2,6,84
9,B,Physics,Barkha Gill,9_B_1,90201,92,50,67,69,Y,5,8,10,0.3,10,57
9,B,Chemistry,Barkha Gill,9_B_1,90201,88,92,49,50,N,10,10,10,0.1,7,98
9,B,Biology,Barkha Gill,9_B_1,90201,71,68,68,74,N,5,6,3,0.9,4,58
9,B,English,Barkha Gill,9_B_1,90201,92,66,41,72,N,6,8,5,0.6,4,87
9,B,Social,Barkha Gill,9_B_1,90201,76,48,90,42,N,3,7,2,0.5,10,38
9,B,Painting,Barkha Gill,9_B_1,90201,99,55,92,66,Y,6,6,8,0.5,9,71
9,B,Maths,Rohan Das,9_B_2,90202,76,42,52,43,N,6,3,4,0.6,9,38
9,B,Physics,Rohan Das,9_B_2,90202,92,59,55,57,N,9,3,9,0.2,3,86
9,B,Chemistry,Rohan Das,9_B_2,90202,99,91,77,43,Y,5,7,5,0.9,3,85
9,B,Biology,Rohan Das,9_B_2,90202,99,95,91,77,N,9,4,5,0.4,10,96
9,B,English,Rohan Das,9_B_2,90202,94,77,96,45,N,4,7,4,0.3,9,92
9,B,Social,Rohan Das,9_B_2,90202,72,55,46,75,N,6,3,4,0.6,7,56
9,B,Painting,Rohan Das,9_B_2,90202,72,72,52,75,N,10,9,4,0.8,6,63
9,B,Maths,Arun Khanna,9_B_3,90203,68,49,48,55,Y,5,9,5,0.7,9,70
9,B,Physics,Arun Khanna,9_B_3,90203,98,90,80,52,Y,8,10,3,0.6,7,80
9,B,Chemistry,Arun Khanna,9_B_3,90203,81,42,56,89,N,3,10,4,1.0,6,88
9,B,Biology,Arun Khanna,9_B_3,90203,95,45,86,41,Y,3,3,10,0.3,10,67
9,B,English,Arun Khanna,9_B_3,90203,77,67,42,66,N,10,4,9,0.4,7,58
9,B,Social,Arun Khanna,9_B_3,90203,69,94,80,98,N,8,9,3,0.6,9,87
9,B,Painting,Arun Khanna,9_B_3,90203,72,69,49,96,N,3,10,2,0.8,7,45
9,B,Maths,Tushar Malhotra,9_B_4,90204,100,73,53,41,N,9,9,10,0.8,5,100
9,B,Physics,Tushar Malhotra,9_B_4,90204,77,55,99,50,Y,3,10,7,0.4,6,97
9,B,Chemistry,Tushar Malhotra,9_B_4,90204,83,71,42,88,N,7,4,2,0.2,9,57
9,B,Biology,Tushar Malhotra,9_B_4,90204,71,68,97,59,Y,4,9,2,0.8,5,95
9,B,English,Tushar Malhotra,9_B_4,90204,76,95,91,51,N,5,7,10,0.9,3,38
9,B,Social,Tushar Malhotra,9_B_4,90204,68,73,63,76,N,5,3,9,0.4,5,74
9,B,Painting,Tushar Malhotra,9_B_4,90204,91,42,94,49,Y,6,9,3,0.4,4,97
9,B,Maths,Rudra Bhatt,9_B_5,90205,80,69,100,78,Y,8,10,9,0.5,6,72
9,B,Physics,Rudra Bhatt,9_B_5,90205,74,86,85,96,Y,6,7,2,0.8,4,55
9,B,Chemistry,Rudra Bhatt,9_B_5,90205,74,52,59,73,N,4,10,6,0.8,8,32
9,B,Biology,Rudra Bhatt,9_B_5,90205,86,70,50,90,N,5,3,6,0.8,8,95
9,B,English,Rudra Bhatt,9_B_5,90205,94,42,87,56,Y,7,7,4,0.4,3,82
9,B,Social,Rudra Bhatt,9_B_5,90205,85,80,54,98,N,10,4,3,0.3,4,64
9,B,Painting,Rudra Bhatt,9_B_5,90205,67,73,98,67,Y,10,4,9,0.3,8,60
9,B,Maths,Arjun Malhotra,9_B_6,90206,85,72,85,83,N,8,9,10,0.6,4,59
9,B,Physics,Arjun Malhotra,9_B_6,90206,69,85,87,74,Y,10,7,5,0.9,3,67
9,B,Chemistry,Arjun Malhotra,9_B_6,90206,76,57,84,88,N,9,10,7,0.6,8,57
9,B,Biology,Arjun Malhotra,9_B_6,90206,73,91,63,84,N,9,6,9,0.7,3,36
9,B,English,Arjun Malhotra,9_B_6,90206,99,91,87,60,Y,9,6,6,0.7,6,66
9,B,Social,Arjun Malhotra,9_B_6,90206,89,87,79,98,N,5,10,7,0.5,3,32
9,B,Painting,Arjun Malhotra,9_B_6,90206,69,42,70,63,Y,9,3,10,0.4,8,90
9,B,Maths,Priya Joshi,9_B_7,90207,70,74,72,73,N,3,8,3,0.3,5,50
9,B,Physics,Priya Joshi,9_B_7,90207,71,42,55,53,Y,10,10,7,0.9,3,48
9,B,Chemistry,Priya Joshi,9_B_7,90207,75,41,84,79,Y,7,4,2,0.7,8,37
9,B,Biology,Priya Joshi,9_B_7,90207,80,99,43,71,Y,10,4,3,0.3,9,47
9,B,English,Priya Joshi,9_B_7,90207,93,59,53,58,N,5,9,8,0.3,8,96
9,B,Social,Priya Joshi,9_B_7,90207,75,53,56,90,N,7,8,5,0.7,5,81
9,B,Painting,Priya Joshi,9_B_7,90207,80,97,96,64,Y,3,6,5,0.6,10,78
9,B,Maths,Nisha Pandey,9_B_8,90208,80,45,66,58,Y,4,10,8,0.9,5,99
9,B,Physics,Nisha Pandey,9_B_8,90208,97,69,51,74,Y,3,7,2,0.6,4,34
9,B,Chemistry,Nisha Pandey,9_B_8,90208,76,47,76,98,Y,9,8,3,0.4,9,49
9,B,Biology,Nisha Pandey,9_B_8,90208,68,86,67,88,N,3,8,3,0.4,9,96
9,B,English,Nisha Pandey,9_B_8,90208,65,71,71,79,N,5,8,3,0.8,7,48
9,B,Social,Nisha Pandey,9_B_8,90208,89,89,78,97,Y,8,7,2,0.1,10,39
9,B,Painting,Nisha Pandey,9_B_8,90208,78,53,68,96,Y,5,4,4,0.2,10,66
9,B,Maths,Poonam Das,9_B_9,90209,98,84,86,90,Y,7,9,6,0.3,4,64
9,B,Physics,Poonam Das,9_B_9,90209,67,72,94,72,N,9,4,7,0.8,5,49
9,B,Chemistry,Poonam Das,9_B_9,90209,70,52,76,41,N,3,5,5,0.9,8,59
9,B,Biology,Poonam Das,9_B_9,90209,70,70,62,61,Y,8,4,10,0.3,9,63
9,B,English,Poonam Das,9_B_9,90209,85,76,65,64,Y,10,4,8,0.3,10,89
9,B,Social,Poonam Das,9_B_9,90209,100,41,52,70,Y,6,6,9,0.9,8,91
9,B,Painting,Poonam Das,9_B_9,90209,77,78,50,58,N,7,6,4,0.6,8,36
9,B,Maths,Aarti Banerjee,9_B_10,90210,67,76,81,73,N,8,10,7,1.0,8,78
9,B,Physics,Aarti Banerjee,9_B_10,90210,69,40,59,49,Y,7,5,8,0.2,9,55
9,B,Chemistry,Aarti Banerjee,9_B_10,90210,73,65,93,65,Y,4,6,2,1.0,6,33
9,B,Biology,Aarti Banerjee,9_B_10,90210,71,53,58,58,N,6,6,5,0.6,7,71
9,B,English,Aarti Banerjee,9_B_10,90210,88,41,61,64,Y,6,9,7,0.8,8,100
9,B,Social,Aarti Banerjee,9_B_10,90210,90,66,45,56,N,5,6,5,0.4,8,59
9,B,Painting,Aarti Banerjee,9_B_10,90210,75,83,56,71,Y,6,7,5,0.2,5,74
9,B,Maths,Neha Srivastava,9_B_11,90211,70,83,48,44,Y,8,8,5,0.4,6,59
9,B,Physics,Neha Srivastava,9_B_11,90211,65,92,59,74,Y,10,8,10,1.0,4,75
9,B,Chemistry,Neha Srivastava,9_B_11,90211,90,52,46,87,Y,10,9,6,0.2,9,66
9,B,Biology,Neha Srivastava,9_B_11,90211,99,96,85,75,N,10,3,4,0.4,5,66
9,B,English,Neha Srivastava,9_B_11,90211,88,83,41,86,Y,8,7,5,0.6,9,86
9,B,Social,Neha Srivastava,9_B_11,90211,88,74,76,90,N,5,7,4,1.0,8,73
9,B,Painting,Neha Srivastava,9_B_11,90211,67,96,100,50,N,10,9,5,0.6,4,38
9,B,Maths,Aanchal Kapoor,9_B_12,90212,77,85,79,56,Y,3,5,4,0.6,9,39
9,B,Physics,Aanchal Kapoor,9_B_12,90212,89,46,42,69,Y,7,7,3,0.6,4,52
9,B,Chemistry,Aanchal Kapoor,9_B_12,90212,94,87,91,90,N,10,7,10,0.1,5,44
9,B,Biology,Aanchal Kapoor,9_B_12,90212,85,74,84,48,N,10,4,9,0.4,4,43
9,B,English,Aanchal Kapoor,9_B_12,90212,95,83,94,92,N,5,4,4,0.4,3,67
9,B,Social,Aanchal Kapoor,9_B_12,90212,91,78,92,60,Y,7,6,5,0.6,3,83
9,B,Painting,Aanchal Kapoor,9_B_12,90212,84,64,41,44,N,7,8,10,0.3,4,64
9,B,Maths,Yash Joshi,9_B_13,90213,83,46,68,69,N,7,10,9,0.8,3,43
9,B,Physics,Yash Joshi,9_B_13,90213,85,45,94,48,Y,4,5,3,0.4,4,30
9,B,Chemistry,Yash Joshi,9_B_13,90213,90,78,99,89,Y,10,7,4,0.5,4,80
9,B,Biology,Yash Joshi,9_B_13,90213,73,99,65,64,Y,3,3,8,0.4,9,51
9,B,English,Yash Joshi,9_B_13,90213,74,45,45,60,Y,8,5,5,0.6,9,50
9,B,Social,Yash Joshi,9_B_13,90213,72,97,96,71,N,10,3,9,0.7,7,100
9,B,Painting,Yash Joshi,9_B_13,90213,91,53,45,56,Y,10,10,5,0.3,7,58
9,B,Maths,Mehak Mukherjee,9_B_14,90214,66,44,46,81,N,4,4,7,0.3,4,55
9,B,Physics,Mehak Mukherjee,9_B_14,90214,69,97,86,44,N,10,4,8,0.7,5,78
9,B,Chemistry,Mehak Mukherjee,9_B_14,90214,76,55,90,51,Y,4,7,2,1.0,4,44
9,B,Biology,Mehak Mukherjee,9_B_14,90214,89,92,46,71,Y,9,4,3,0.6,10,92
9,B,English,Mehak Mukherjee,9_B_14,90214,78,70,71,85,N,3,10,5,0.3,4,48
9,B,Social,Mehak Mukherjee,9_B_14,90214,67,76,74,76,N,6,7,2,0.8,8,72
9,B,Painting,Mehak Mukherjee,9_B_14,90214,85,71,69,96,Y,7,4,7,0.7,6,32
9,B,Maths,Alok Suri,9_B_15,90215,99,93,74,52,Y,9,5,5,0.4,9,59
9,B,Physics,Alok Suri,9_B_15,90215,81,40,84,50,N,5,7,10,0.5,4,82
9,B,Chemistry,Alok Suri,9_B_15,90215,90,60,62,47,N,3,9,7,0.1,8,90
9,B,Biology,Alok Suri,9_B_15,90215,90,87,98,72,Y,4,10,3,0.5,3,66
9,B,English,Alok Suri,9_B_15,90215,71,81,52,77,Y,5,3,9,0.1,6,66
9,B,Social,Alok Suri,9_B_15,90215,82,97,64,100,Y,3,5,9,0.5,9,48
9,B,Painting,Alok Suri,9_B_15,90215,88,95,73,53,Y,3,7,7,0.6,5,99
9,B,Maths,Priti Rajput,9_B_16,90216,71,61,46,68,Y,10,6,8,0.7,10,96
9,B,Physics,Priti Rajput,9_B_16,90216,73,85,96,56,N,6,9,2,0.3,5,30
9,B,Chemistry,Priti Rajput,9_B_16,90216,99,53,41,42,Y,9,5,7,0.8,10,92
9,B,Biology,Priti Rajput,9_B_16,90216,98,90,71,49,N,5,4,10,0.4,9,80
9,B,English,Priti Rajput,9_B_16,90216,72,44,65,100,N,7,5,10,0.7,3,32
9,B,Social,Priti Rajput,9_B_16,90216,74,64,51,92,Y,9,5,4,0.4,5,67
9,B,Painting,Priti Rajput,9_B_16,90216,84,83,52,95,Y,5,7,4,0.6,9,42
9,B,Maths,Pooja Pandey,9_B_17,90217,94,64,84,52,Y,5,10,2,0.7,9,58
9,B,Physics,Pooja Pandey,9_B_17,90217,79,71,99,81,Y,8,3,7,0.8,8,91
9,B,Chemistry,Pooja Pandey,9_B_17,90217,99,83,43,43,N,5,4,6,0.5,7,64
9,B,Biology,Pooja Pandey,9_B_17,90217,69,40,41,49,Y,10,10,2,0.4,10,31
9,B,English,Pooja Pandey,9_B_17,90217,94,67,68,78,N,8,7,8,0.2,8,61
